objectid;tipcalle;nomcalle;velocidad;st_length_shape;geo_shape;geo_point_2d
3777;C/;VICENT BALDOVÍ;30;61.99427659066601;"{""coordinates"": [[-0.3176916603481696, 39.31300455955071], [-0.31769316448711316, 39.31356281302091]], ""type"": ""LineString""}";39.313283686285814, -0.31769241241764135
3778;C/;MONÒVER;30;51.69667270724491;"{""coordinates"": [[-0.31769007335812166, 39.31266669800512], [-0.31709083596885257, 39.31266188853399]], ""type"": ""LineString""}";39.31266429326955, -0.31739045466348714
3779;C/;VICENT BALDOVÍ;30;37.52071284169427;"{""coordinates"": [[-0.31769007335812166, 39.31266669800512], [-0.31768935938670306, 39.31283258955156], [-0.3176916603481696, 39.31300455955071]], ""type"": ""LineString""}";39.31283563216569, -0.31769012027370486
3780;C/;NOVELDA;30;54.91143437390795;"{""coordinates"": [[-0.31769007335812166, 39.31266669800512], [-0.3183265939947656, 39.31266335493267]], ""type"": ""LineString""}";39.31266502646889, -0.31800833367644366
3782;C/;VICENT BALDOVÍ;30;39.50044264308946;"{""coordinates"": [[-0.3177014913081814, 39.31231110948107], [-0.31769007335812166, 39.31266669800512]], ""type"": ""LineString""}";39.312488903743095, -0.31769578233315154
3783;C/;CALP;30;28.641462532489502;"{""coordinates"": [[-0.31740060716201607, 39.31231318045052], [-0.31706860072257054, 39.312314532881594]], ""type"": ""LineString""}";39.31231385666606, -0.3172346039422933
3785;C/;CIRAT;30;41.83764357609066;"{""coordinates"": [[-0.3177014913081814, 39.31231110948107], [-0.31818647090538976, 39.31231198455264]], ""type"": ""LineString""}";39.31231154701686, -0.31794398110678557
3786;C/;VICENT BALDOVÍ;30;78.01427522749216;"{""coordinates"": [[-0.3177036311507508, 39.31160859922677], [-0.3177039505074737, 39.31164000263165], [-0.3177014913081814, 39.31231110948107]], ""type"": ""LineString""}";39.31195985367903, -0.31770276873718706
3790;C/;ARQUEBISBE ALIAGA;30;22.238645282480675;"{""coordinates"": [[-0.31747308622261294, 39.310986047037474], [-0.31772965500443257, 39.311005476325086]], ""type"": ""LineString""}";39.31099576168128, -0.3176013706135228
3791;AV;TIRSO DE MOLINA;50;561.4936285871146;"{""coordinates"": [[-0.3910109940132594, 39.478862712549265], [-0.3919651270447416, 39.478544264095476], [-0.3941379444605336, 39.47763841717463], [-0.3967644092211159, 39.47648579673433]], ""type"": ""LineString""}";39.47771621536148, -0.39390412715707546
3794;PL;SEQUIOTA;30;26.086394921491163;"{""coordinates"": [[-0.3183432405804525, 39.310501609720575], [-0.31804967404452994, 39.31044529323308]], ""type"": ""LineString""}";39.310473451476824, -0.31819645731249124
3796;C/;ALBUFERA;30;69.69632488636087;"{""coordinates"": [[-0.3178043192443706, 39.310417114315], [-0.31753850185243576, 39.31092449308127], [-0.31747308622261294, 39.310986047037474]], ""type"": ""LineString""}";39.310709365258646, -0.3176489599813895
3799;AV;GOLA DEL PUJOL;30;189.4847533682113;"{""coordinates"": [[-0.32380921025848797, 39.358511621134774], [-0.32260354511749517, 39.35830540472222], [-0.3220947761844655, 39.358160710846334], [-0.321724702178216, 39.358004029038106]], ""type"": ""LineString""}";39.35830457812018, -0.32275395875860374
3804;C/;CASBAH DEL SALER;30;136.60327005993508;"{""coordinates"": [[-0.3144454061774853, 39.35564140671186], [-0.31449745582562155, 39.35578575924782], [-0.3145222327900697, 39.355858402178676], [-0.31476632488589595, 39.35660970979526], [-0.31505397126562174, 39.35655376657975]], ""type"": ""LineString""}";39.35622674329801, -0.3146755517437563
3806;C/;CASBAH DEL SALER;30;24.17167087728939;"{""coordinates"": [[-0.3147653201448113, 39.35557122756766], [-0.3150363062359972, 39.355515386141526]], ""type"": ""LineString""}";39.35554330685459, -0.31490081319040425
3809;AV;GOLA DEL PUJOL;30;154.77258486243613;"{""coordinates"": [[-0.3230346669229182, 39.356940108973156], [-0.32258924389476434, 39.35558997645747]], ""type"": ""LineString""}";39.356265042715314, -0.3228119554088413
3810;AV;GOLA DEL PUJOL;30;38.519989074399824;"{""coordinates"": [[-0.32258924389476434, 39.35558997645747], [-0.3224118946808712, 39.35550890366833], [-0.32218417984882497, 39.35544767058606]], ""type"": ""LineString""}";39.35551049406093, -0.3223897121251443
3844;CAMI;ALQUERIA DEL CACHORRO;30;63.93979947843384;"{""coordinates"": [[-0.37683843686033736, 39.430615834182476], [-0.37675334190960946, 39.43060040059757], [-0.3766555709927388, 39.430593689727274], [-0.37661517109122067, 39.43060629124718], [-0.3765582492121094, 39.43061401544999], [-0.3764970879516709, 39.430599121829545], [-0.37646098500692116, 39.43059380258246], [-0.37644191072186695, 39.43057985881246], [-0.3762896820096596, 39.43055390983845], [-0.3762679684610485, 39.430686741647115]], ""type"": ""LineString""}";39.43059797565439, -0.3765081460636345
3847;AV;REAL DE MADRID;30;186.4055354569708;"{""coordinates"": [[-0.3921008786136942, 39.43183760460603], [-0.3927020054371827, 39.430225033697376]], ""type"": ""LineString""}";39.4310313191517, -0.39240144202543853
3851;PL;MARE DE DÉU DEL LEPANT;30;115.73529595590104;"{""coordinates"": [[-0.36338323271141537, 39.43016941341554], [-0.3635473658934449, 39.42913502179858]], ""type"": ""LineString""}";39.42965221760706, -0.3634652993024301
3854;C/;SANT SALVADOR;30;111.23238591270135;"{""coordinates"": [[-0.36275834885889785, 39.43007202344497], [-0.36276914339532473, 39.43003623303631], [-0.3628359646074519, 39.42978551085295], [-0.3630134612058419, 39.42912291126963], [-0.36302263485598274, 39.42909158847409]], ""type"": ""LineString""}";39.429581832309985, -0.36289057249196754
3855;C/;JOSÉ SIURANA;30;45.47531211707654;"{""coordinates"": [[-0.3635473658934449, 39.42913502179858], [-0.3634958672903047, 39.42913385376574], [-0.3634646686789053, 39.42913314614314], [-0.3630667095200512, 39.42909709272095], [-0.36302263485598274, 39.42909158847409]], ""type"": ""LineString""}";39.429116345469616, -0.3632847933333821
3859;C/;ADOR;30;107.61086143136296;"{""coordinates"": [[-0.3621326389803493, 39.429972251069216], [-0.36238413839104716, 39.42902304935704]], ""type"": ""LineString""}";39.42949765021313, -0.36225838868569826
3912;ENTD;CASA DE LA RASO;30;183.82652751052223;"{""coordinates"": [[-0.33723229303737007, 39.42150865961213], [-0.33720957933233764, 39.42073340936117], [-0.3371931923019561, 39.420192523832256], [-0.3371832096745654, 39.419853762347984]], ""type"": ""LineString""}";39.420681208190246, -0.3372078452986923
3914;CTRA;RIU;30;233.0058379375522;"{""coordinates"": [[-0.34030441821302876, 39.42111107219249], [-0.3401501468919693, 39.42054883423939], [-0.34010606758247647, 39.42040653152642], [-0.34006254846638617, 39.420250115804144], [-0.33986231396240685, 39.41939246293038], [-0.339802820928595, 39.41925296046158], [-0.3397017260233553, 39.419070651007544]], ""type"": ""LineString""}";39.42008125902931, -0.34002583410007853
3915;ENTD;RULLO;30;268.03754670749316;"{""coordinates"": [[-0.3356686587305745, 39.42169805219944], [-0.3356962798571649, 39.42164012806717], [-0.3360266875926577, 39.420990075947536], [-0.33625055377697816, 39.42037361667743], [-0.33635047939443613, 39.4199451324818], [-0.3364541449934881, 39.41962243414039], [-0.33651846276877745, 39.41938287727893]], ""type"": ""LineString""}";39.4205600342956, -0.3361448742800706
3916;ENTD;MARTÍ;30;188.97201303560647;"{""coordinates"": [[-0.33920753720011343, 39.41736320724118], [-0.33895398159469814, 39.41741994260818], [-0.33792548402846617, 39.41764313725335], [-0.33765324564074106, 39.417699685161], [-0.33766353133319205, 39.417854809140756], [-0.33751147365034717, 39.417876443186124], [-0.3374403396799996, 39.41804226065339]], ""type"": ""LineString""}";39.41761290656625, -0.33822791005034025
3918;CAMI;MONTANYARS;30;276.57196551501653;"{""coordinates"": [[-0.3354535465244911, 39.42172603084238], [-0.3355212809558158, 39.421484444916906], [-0.3356003787193846, 39.421223543267125], [-0.335687746559339, 39.420874211524556], [-0.3357948875324465, 39.42044425365147], [-0.3358207613048813, 39.420336750028916], [-0.3358622741795038, 39.42016202979312], [-0.33590360342952963, 39.41999181873748], [-0.33595424141733643, 39.41984433398517], [-0.33611752466619454, 39.419289980501354]], ""type"": ""LineString""}";39.42050684158532, -0.33578158325049523
3920;C/;SÈQUIA DEL REI;30;63.12579506033964;"{""coordinates"": [[-0.3330443943820056, 39.38466680265426], [-0.3337764888698661, 39.38464756567951]], ""type"": ""LineString""}";39.38465718416688, -0.33341044162593586
3924;ENTD;ROSQUILLA;30;233.47757825624544;"{""coordinates"": [[-0.3427621862985658, 39.43126524733994], [-0.3418071083475617, 39.43129296768249], [-0.3415432322738166, 39.431303932591085], [-0.3412942976465048, 39.43131697734825], [-0.3412325341665205, 39.43132238429291], [-0.3411583448835505, 39.43153872719299], [-0.3410936192223019, 39.43174508855442], [-0.34106268618770147, 39.43185679271305], [-0.34110797000278675, 39.43187998118724], [-0.3412377667980048, 39.431877833141115], [-0.3415225962786676, 39.43186274468142]], ""type"": ""LineString""}";39.431461104930115, -0.34168136785118264
3929;C/;SANT SALVADOR;30;152.30995956200644;"{""coordinates"": [[-0.361633806463084, 39.43281662821524], [-0.36167450962117087, 39.43277701237409], [-0.3618710522998273, 39.43239860722773], [-0.3620535154168314, 39.43204691766674], [-0.3620683236605266, 39.43202022725113], [-0.36209937939092274, 39.43196687907511], [-0.3622615026251155, 39.43167327590943], [-0.362329024968878, 39.43155770239815]], ""type"": ""LineString""}";39.432189448623284, -0.3619830673934511
3930;C/;CAROIG;30;63.82673079090987;"{""coordinates"": [[-0.36302048674302934, 39.43176256698665], [-0.36295459504506644, 39.431738550111966], [-0.36269360250248517, 39.4316515494743], [-0.3623972681966723, 39.431577268570315], [-0.3623843801098812, 39.431572471714425], [-0.362329024968878, 39.43155770239815]], ""type"": ""LineString""}";39.4316537060737, -0.3626766790726518
3735;AV;PÉREZ GALDÓS;50;87.29753385978324;"{""coordinates"": [[-0.38781255219106764, 39.46383669026644], [-0.3883228525304786, 39.464516046080576]], ""type"": ""LineString""}";39.464176368173504, -0.38806770236077315
3737;AV;GAVINES;30;101.46703125846017;"{""coordinates"": [[-0.29950021602699417, 39.30921522255786], [-0.299344280198126, 39.30910541494651], [-0.2991136076168655, 39.30893194495131], [-0.29890527173025416, 39.30877081278692], [-0.29865795034908693, 39.308577712369946]], ""type"": ""LineString""}";39.30890025024552, -0.29907626124616915
3822;C/;CASBAH DEL SALER;30;35.62662921647072;"{""coordinates"": [[-0.31599957211433494, 39.35477992257946], [-0.3161401388735898, 39.35459398067227], [-0.3160951716192888, 39.35457492523269], [-0.3161350916818008, 39.35451728894739]], ""type"": ""LineString""}";39.354644682538684, -0.31608550354130494
3829;C/;CASBAH DEL SALER;30;47.88414528885052;"{""coordinates"": [[-0.31561358517185845, 39.35442417309877], [-0.31569860960154356, 39.35464685246901], [-0.31592034018985166, 39.35474656300786]], ""type"": ""LineString""}";39.354616906910785, -0.3157335441558396
3833;CTRA;RIU;30;73.86054765570047;"{""coordinates"": [[-0.33222735409284465, 39.384671761987086], [-0.33243328420691487, 39.38402613839987]], ""type"": ""LineString""}";39.38434895019348, -0.33233031914987976
3834;C/;ADOR;30;158.0517313951353;"{""coordinates"": [[-0.36175112735740933, 39.43136441110298], [-0.3621326389803493, 39.429972251069216]], ""type"": ""LineString""}";39.430668331086096, -0.3619418831688793
3835;C/;CAMPANA;30;55.030981559290794;"{""coordinates"": [[-0.36275834885889785, 39.43007202344497], [-0.3622017703960722, 39.42998732407643], [-0.3621326389803493, 39.429972251069216]], ""type"": ""LineString""}";39.430024104103595, -0.362445130225042
3839;CAMI;FORN D?ALCEDO;30;133.9176554984806;"{""coordinates"": [[-0.37765148424432393, 39.43123775361778], [-0.3777106694488606, 39.43113099163213], [-0.3778273755559371, 39.43090390773626], [-0.378048265790665, 39.430571067547454], [-0.3781159543040825, 39.43039241733443], [-0.3781554924661367, 39.430132061514996], [-0.3781585301199586, 39.43010960790642]], ""type"": ""LineString""}";39.43068807980771, -0.3779459632641483
3890;C/;GUADALQUIVIR;30;25.15125729059656;"{""coordinates"": [[-0.3766513294577695, 39.431170142132096], [-0.3766628364514484, 39.43113437544814], [-0.3767256372995458, 39.430951111376686]], ""type"": ""LineString""}";39.43106053314741, -0.37668820157323457
3893;C/;ALQUERIA D?ASNAR;30;438.12590821920855;"{""coordinates"": [[-0.36600986277763187, 39.43071681675481], [-0.3668185094660137, 39.43099285327081], [-0.3668719730009948, 39.43100511819145], [-0.3669208151257062, 39.43100622456704], [-0.3669652744200794, 39.43100001556994], [-0.3669965518775305, 39.43097367052303], [-0.3670593999869684, 39.43091196019375], [-0.3671399580403324, 39.43081276881787], [-0.36722538489931783, 39.430708291365896], [-0.36726860870791295, 39.43067318996596], [-0.36731560414305303, 39.43066163297233], [-0.36736369962643517, 39.43068255969955], [-0.367406264054862, 39.430713396982114], [-0.3675650630546293, 39.430834099121476], [-0.3676813761562228, 39.43092682145782], [-0.3677816649699143, 39.4310011631528], [-0.3678245554315513, 39.4310381607008], [-0.36794482950436386, 39.431121963637004], [-0.3679995078475934, 39.43115473262676], [-0.3680855437217913, 39.43118370717145], [-0.36834085432014013, 39.43124804501833], [-0.3684557071245341, 39.43127221233991], [-0.3685604668680842, 39.4313160786056], [-0.3686461647155168, 39.431354044911835], [-0.36870267529022693, 39.431395863885335], [-0.36877083502536784, 39.43145596419126], [-0.368888123049759, 39.43156174319038], [-0.36895770442823983, 39.431622353035785], [-0.369076899611032, 39.43171513022311], [-0.3692405337139546, 39.43180441763222], [-0.369427679045126, 39.43186721038111], [-0.36957299775044156, 39.43190175055904], [-0.36969144358818845, 39.431938835568715], [-0.3698303914897221, 39.43198863637536], [-0.369961503966145, 39.432043529903304], [-0.3700165043166834, 39.43204740489881], [-0.3700580276245026, 39.43202599345054], [-0.3701146685413451, 39.43194117749643]], ""type"": ""LineString""}";39.431258313031506, -0.3680677299218986
3894;CTRA;RIU;30;205.3008551038731;"{""coordinates"": [[-0.3427621862985658, 39.43126524733994], [-0.34260257356822, 39.43076613261398], [-0.34237100345418714, 39.43044103506039], [-0.3421267762495759, 39.430295823608915], [-0.3418445215055066, 39.43017676844618], [-0.3412397769642693, 39.4300998761298]], ""type"": ""LineString""}";39.43048724789318, -0.34215970147310404
3895;C/;MAJOR DEL CASTELLAR;30;33.86113881723413;"{""coordinates"": [[-0.3632956688078736, 39.43085894485388], [-0.3633643678839139, 39.4305587164254]], ""type"": ""LineString""}";39.430708830639645, -0.36333001834589373
3896;C/;ARBOREDA;30;50.107250015232594;"{""coordinates"": [[-0.3633643678839139, 39.4305587164254], [-0.36342931700489534, 39.43056919843947], [-0.36389543941086155, 39.430665353906264], [-0.3639279082624802, 39.43067059464062]], ""type"": ""LineString""}";39.430614073334986, -0.36364624504453047
3900;C/;ALQUERIA D?ASNAR;30;21.82923784743755;"{""coordinates"": [[-0.3647125546097113, 39.430368581440696], [-0.3649558831576815, 39.43042364620313]], ""type"": ""LineString""}";39.430396113821914, -0.3648342188836964
3901;C/;PI BLANC;30;160.4404564347783;"{""coordinates"": [[-0.3804366976731309, 39.43210682720858], [-0.3809246481865591, 39.430712486673144]], ""type"": ""LineString""}";39.43140965694086, -0.380680672929845
3905;CAMI;TREMOLAR;30;309.887775163257;"{""coordinates"": [[-0.3458397775320111, 39.42145460963992], [-0.34567547761876355, 39.42141764272982], [-0.3441456985570542, 39.42134684749704], [-0.3431510740430879, 39.421318759220505], [-0.3427010896708629, 39.42142602984641], [-0.34232435273466916, 39.421583954233164]], ""type"": ""LineString""}";39.42138377724073, -0.3440662617373861
3906;CAMI;TREMOLAR;30;73.07523296791479;"{""coordinates"": [[-0.34117849992141547, 39.421184570888926], [-0.34102329676980436, 39.421184291156784], [-0.34078794790300565, 39.4211846462856], [-0.3403317151397706, 39.42121456829595]], ""type"": ""LineString""}";39.421192626282554, -0.3407548819080008
3934;C/;CAROIG;30;54.199653857024465;"{""coordinates"": [[-0.362329024968878, 39.43155770239815], [-0.36196404018278694, 39.431436809460635], [-0.36175112735740933, 39.43136441110298]], ""type"": ""LineString""}";39.43146158932115, -0.36203989741829234
3947;CAMI;TREMOLAR;30;32.98552211198119;"{""coordinates"": [[-0.36216597350526686, 39.42372096917223], [-0.3617857402179901, 39.42368543101829]], ""type"": ""LineString""}";39.42370320009526, -0.36197585686162853
3948;CAMI;TREMOLAR;30;335.3297914395911;"{""coordinates"": [[-0.3617857402179901, 39.42368543101829], [-0.3583690863469798, 39.42321146937775], [-0.3579598085233347, 39.423130097453374]], ""type"": ""LineString""}";39.42341848449963, -0.3598709667024725
3950;C/;VERGE DE LA MAR;30;28.9514211222869;"{""coordinates"": [[-0.3375970329302434, 39.422828767400745], [-0.3375263468229029, 39.422573893032286]], ""type"": ""LineString""}";39.42270133021651, -0.33756168987657315
3955;PL;MAJOR;30;66.49320525437167;"{""coordinates"": [[-0.33987844477464335, 39.422608111011], [-0.3391198314234674, 39.42271917826825]], ""type"": ""LineString""}";39.42266364463963, -0.33949913809905546
3958;C/;VILALLONGA;30;118.26587492490593;"{""coordinates"": [[-0.3629670584647438, 39.423815836615475], [-0.3631786932057534, 39.42303689559532], [-0.3632466223497224, 39.42277317120013]], ""type"": ""LineString""}";39.423294847583236, -0.3631081391406767
3959;C/;GLÒRIA;30;115.07591799926662;"{""coordinates"": [[-0.3636186184726095, 39.423939315931705], [-0.3636280414967358, 39.42390289070124], [-0.3636899149613959, 39.42370610852834], [-0.36392362294644864, 39.42305379036057], [-0.36393760504693773, 39.42301781982583], [-0.3639666869156507, 39.42293903035134]], ""type"": ""LineString""}";39.42343746614455, -0.3637875137095897
3962;CTRA;RIU;30;294.50427467860953;"{""coordinates"": [[-0.34067276646184597, 39.42581525744257], [-0.340706261232256, 39.42574882705367], [-0.3407683983278573, 39.42565314266748], [-0.3408176871099913, 39.42557428105242], [-0.3408862121278588, 39.4254572297072], [-0.34095108010653635, 39.425342869374546], [-0.3410692077387777, 39.42513867528905], [-0.3411497835033752, 39.42489225372972], [-0.34119453991507925, 39.424637166158696], [-0.3410407661240376, 39.42395091666611], [-0.34099587841960605, 39.42376227254994], [-0.34090796674061624, 39.423387612418516], [-0.3408735731290574, 39.42326268433713]], ""type"": ""LineString""}";39.42457043677177, -0.34100954794102256
3970;CAMI;TREMOLAR;30;244.58689527650495;"{""coordinates"": [[-0.35011960944881426, 39.422282926266234], [-0.3473690693005635, 39.42173525885838]], ""type"": ""LineString""}";39.422009092562305, -0.3487443393746888
3973;TRAV;PINEDO A LA MAR;30;70.73719937911028;"{""coordinates"": [[-0.33804457085261247, 39.421414652907046], [-0.33723229303737007, 39.42150865961213]], ""type"": ""LineString""}";39.42146165625959, -0.33763843194499127
3975;C/;MARÍ VILLAMIL;30;115.7238281126126;"{""coordinates"": [[-0.3382233077033407, 39.42139171928274], [-0.33829083893819667, 39.42167703386105], [-0.3383321529579774, 39.42185437218737], [-0.3383827666898841, 39.42205135541436], [-0.3384266215914456, 39.42222664382024], [-0.3384724848745085, 39.4224156985971]], ""type"": ""LineString""}";39.42190400122699, -0.33834668835858894
3979;CTRA;PI;30;53.3754362346244;"{""coordinates"": [[-0.3641487863847857, 39.426455110096214], [-0.3640862334534121, 39.42645819610535], [-0.3640539770883569, 39.426466473502515], [-0.36362579349673557, 39.426519825109644], [-0.3635387994052106, 39.426535869754645]], ""type"": ""LineString""}";39.42649275564898, -0.36384356677542556
3982;CTRA;PI;30;21.911570641889465;"{""coordinates"": [[-0.36171861047736387, 39.426381359053096], [-0.3615723946188606, 39.42636977034331], [-0.3614662162298886, 39.42635703621972]], ""type"": ""LineString""}";39.42637043668945, -0.36159229000130494
4069;CTRA;ALBA;30;27.35602025149126;"{""coordinates"": [[-0.39127555909925316, 39.43536847854279], [-0.3915883490188376, 39.43541153342227]], ""type"": ""LineString""}";39.435390005982526, -0.3914319540590454
4071;PL;CASTELL DE XÈRICA;30;34.17870274015677;"{""coordinates"": [[-0.3932917543704228, 39.435431727665254], [-0.39290095682794696, 39.4353779189177]], ""type"": ""LineString""}";39.43540482329148, -0.3930963555991849
4072;AV;REAL DE MADRID;30;86.10355377904845;"{""coordinates"": [[-0.39042014031145317, 39.436064887202576], [-0.3906965055382907, 39.435378003714675], [-0.3907166532489782, 39.43532440282176]], ""type"": ""LineString""}";39.43569486646282, -0.3905689659800493
4073;CTRA;FONT D?EN CORTS;30;233.63776838461206;"{""coordinates"": [[-0.35598815990551846, 39.436201649598566], [-0.35666889487448794, 39.43578923164497], [-0.35699874913119684, 39.43547692852986], [-0.3571024798462307, 39.43532614630399], [-0.35761118660744756, 39.4345625843269]], ""type"": ""LineString""}";39.43546893059901, -0.3568837506512716
4074;CTRA;ALBA;30;48.68763645033212;"{""coordinates"": [[-0.3907166532489782, 39.43532440282176], [-0.3908317853505982, 39.435313473904785], [-0.39127555909925316, 39.43536847854279]], ""type"": ""LineString""}";39.43533644782342, -0.390996249467033
3984;C/;HELLÍN;30;43.326109691501266;"{""coordinates"": [[-0.3899213525026991, 39.43344627197318], [-0.3894247923651286, 39.4333834642973]], ""type"": ""LineString""}";39.433414868135245, -0.38967307243391386
3987;AV;POETA FEDERICO GARCIA LORCA;30;107.35381908437165;"{""coordinates"": [[-0.3882717748963928, 39.43437873583177], [-0.3885997739955517, 39.433446066597305]], ""type"": ""LineString""}";39.43391240121454, -0.3884357744459722
3989;CAMI;RIBÀS;30;53.59181348859135;"{""coordinates"": [[-0.361633806463084, 39.43281662821524], [-0.3616109317624643, 39.43280710018755], [-0.3611130332898878, 39.43255256869139]], ""type"": ""LineString""}";39.43268543692828, -0.36137303164811313
3990;AV;REAL DE MADRID;30;73.66094713618608;"{""coordinates"": [[-0.39137232340308703, 39.43367252469267], [-0.39162399374004475, 39.43303856099263]], ""type"": ""LineString""}";39.43335554284265, -0.39149815857156584
3992;CAMI;ALABAU;30;43.061754748268214;"{""coordinates"": [[-0.37582590122042125, 39.433002774145486], [-0.3759208052193674, 39.43262204980499]], ""type"": ""LineString""}";39.432812411975235, -0.37587335321989435
3993;CAMI;ALABAU;30;27.268342450541432;"{""coordinates"": [[-0.3762367669214797, 39.43263819092089], [-0.3759208052193674, 39.43262204980499]], ""type"": ""LineString""}";39.432630120362944, -0.37607878607042355
3997;CAMI;ALABAU;30;72.36705770488643;"{""coordinates"": [[-0.3748567228122114, 39.43259351929631], [-0.37423506999093137, 39.432569595687326], [-0.3741378407482779, 39.43256633628299], [-0.374017287387571, 39.432563612928284]], ""type"": ""LineString""}";39.43257760279871, -0.37443703530118866
4005;CTRA;RIU;30;221.21690439928952;"{""coordinates"": [[-0.34331478483518196, 39.43347594388121], [-0.34323589666136717, 39.43292687447323], [-0.3431736079594956, 39.43252885652207], [-0.3431081481760756, 39.43220939482326], [-0.34298618160947786, 39.431886632488606], [-0.34286137334566724, 39.43152038266087]], ""type"": ""LineString""}";39.432487129060995, -0.3431329313639496
4007;C/;GIMÉNEZ I COSTA;30;85.6809627529207;"{""coordinates"": [[-0.3894247923651286, 39.4333834642973], [-0.3894229435426427, 39.43327619030492], [-0.389580438359667, 39.43262323351451]], ""type"": ""LineString""}";39.43300206621317, -0.3894909721828356
4012;C/;GUADALQUIVIR;30;32.994464124654144;"{""coordinates"": [[-0.37626192044466034, 39.432548679255106], [-0.37628365403298997, 39.43247259464579], [-0.3763168397373446, 39.43234271545654], [-0.3763389222968177, 39.432257638875015]], ""type"": ""LineString""}";39.4324033434612, -0.3763010975031208
4017;C/;ROTGLÀ I CORBERÀ;30;72.79613904634131;"{""coordinates"": [[-0.37402834430926274, 39.432158257687355], [-0.3742831502215115, 39.4321704009486], [-0.37487237566482223, 39.432194339676066]], ""type"": ""LineString""}";39.432176922711484, -0.37445033244134884
4019;CTRA;RIU;30;343.73854307101107;"{""coordinates"": [[-0.34365077926118226, 39.4365578738546], [-0.34358991846341985, 39.43553924609417], [-0.34355744746598027, 39.43507094760551], [-0.34349011881291297, 39.43446157649758], [-0.3433225463922741, 39.43353918284681], [-0.34331478483518196, 39.43347594388121]], ""type"": ""LineString""}";39.43501214261984, -0.3435233921829068
4022;C/;CASTELL DE CULLERA;30;30.847834235161468;"{""coordinates"": [[-0.39266686654578603, 39.43478260581384], [-0.3927308046542861, 39.434509278630486]], ""type"": ""LineString""}";39.43464594222216, -0.39269883560003604
4025;ENTD;CASA DELS COLOMINS;30;158.1466831645696;"{""coordinates"": [[-0.3773812464910093, 39.4345696139734], [-0.3789581986796923, 39.4347702069402], [-0.37897511846680065, 39.43469324752842], [-0.3789990578382371, 39.434588023488175]], ""type"": ""LineString""}";39.43467087413987, -0.3782547278633324
4027;C/;BENIDOLEIG;30;68.0647669503099;"{""coordinates"": [[-0.3919537075718184, 39.434397252642874], [-0.3927308046542861, 39.434509278630486]], ""type"": ""LineString""}";39.43445326563668, -0.39234225611305223
4034;C/;GUADALQUIVIR;30;119.45440313463945;"{""coordinates"": [[-0.37685648498747015, 39.43492684718539], [-0.3768892757646265, 39.43430599510184], [-0.3768889880085604, 39.434197882501635], [-0.37686988202430793, 39.43410736292218], [-0.3768066850146707, 39.43401135292583], [-0.3767332743309758, 39.43395564317807], [-0.3766552055473315, 39.433926854785646]], ""type"": ""LineString""}";39.43438198056681, -0.37684954833612794
4037;BARRI;VETERÀ;30;158.26825931973545;"{""coordinates"": [[-0.391186352642069, 39.43414130733583], [-0.3912460695564043, 39.43415616085862], [-0.3914630903161471, 39.434197066657056], [-0.39140119136169566, 39.4349208639438], [-0.39141592857019686, 39.434934707961425], [-0.3914404751200984, 39.434957780972994], [-0.39127555909925316, 39.43536847854279]], ""type"": ""LineString""}";39.43467735173358, -0.3913897367069353
4045;CTRA;CAMIL;30;62.87417534250449;"{""coordinates"": [[-0.3658511806702595, 39.43381099695715], [-0.36621758397707954, 39.43332127359839]], ""type"": ""LineString""}";39.43356613527777, -0.3660343823236695
4051;C/;GIMÉNEZ I COSTA;30;108.2262499104925;"{""coordinates"": [[-0.3889196498702329, 39.43454534228479], [-0.38896780931537633, 39.43451939749876], [-0.38902937528670223, 39.43448474497066], [-0.38924670114513144, 39.43371902648828], [-0.38926286993849, 39.43363386852739]], ""type"": ""LineString""}";39.43411671185853, -0.38912775900985025
4052;C/;PEDRO DE LUNA;30;134.2951386499154;"{""coordinates"": [[-0.39048945078765723, 39.43353559303358], [-0.390213166136103, 39.43472580310636]], ""type"": ""LineString""}";39.43413069806997, -0.39035130846188015
4054;C/;HELLÍN;30;19.544614833759198;"{""coordinates"": [[-0.39048945078765723, 39.43353559303358], [-0.390266281264744, 39.43350355625408]], ""type"": ""LineString""}";39.43351957464383, -0.3903778660262006
4057;C/;CASTELL DE CORBERA;30;86.92824689938247;"{""coordinates"": [[-0.3933704904473361, 39.43641543238142], [-0.3935466640225167, 39.43564464769453]], ""type"": ""LineString""}";39.43603004003798, -0.39345857723492644
4058;CTRA;ALBA;30;108.38712274527818;"{""coordinates"": [[-0.3935466640225167, 39.43564464769453], [-0.39478462330357966, 39.435821037364576]], ""type"": ""LineString""}";39.43573284252955, -0.3941656436630482
4060;CTRA;ALBA;30;25.746662405057474;"{""coordinates"": [[-0.3932500486788762, 39.435615474094334], [-0.3935466640225167, 39.43564464769453]], ""type"": ""LineString""}";39.43563006089443, -0.3933983563506964
4061;PL;CASTELL D?ÈNGUERA;30;21.7250748445201;"{""coordinates"": [[-0.3928054087224773, 39.43575864351808], [-0.3928489137017496, 39.43556593776855]], ""type"": ""LineString""}";39.435662290643315, -0.3928271612121134
4064;CTRA;ALBA;30;30.824351169164938;"{""coordinates"": [[-0.39249459508419254, 39.435526459129306], [-0.3928489137017496, 39.43556593776855]], ""type"": ""LineString""}";39.43554619844893, -0.3926717543929711
